date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-01-01,1,51325,KE019,427.0,5.5690866,15.759407,80.14285,66.389694,279.41217,346.43607,50.912273,119.264915,80.928566,final
2022-01-11,1,51325,KE019,427.0,26.772833,19.29477,75.57143,62.209213,275.4333,328.69415,130.78055,119.88152,84.03902,final
2022-01-21,1,51325,KE019,427.0,8.17096,16.265417,40.51288,51.319595,249.1569,292.37277,61.936058,80.8118,85.467445,final
2022-02-01,1,51325,KE019,427.0,10.555036,12.719282,45.49883,48.27947,237.61359,245.9968,87.78593,94.78103,96.660034,final
2022-02-11,1,51325,KE019,427.0,8.59719,18.768618,27.323185,47.75332,219.07727,206.9961,57.206482,61.272324,105.69878,final
2022-02-21,1,51325,KE019,427.0,27.38876,11.827791,46.540985,43.315693,194.85011,171.64575,192.47183,106.67546,113.1361,final
2022-03-01,1,51325,KE019,427.0,10.028103,29.22014,46.014053,59.81655,171.65575,174.48572,43.91596,78.705284,98.423294,final
2022-03-11,1,51325,KE019,427.0,8.311476,28.629663,45.72834,69.6776,148.62296,179.64012,39.582546,67.9298,83.20129,final
2022-03-21,1,51325,KE019,427.0,31.81499,41.624825,50.154568,99.47463,137.20844,194.10991,78.96005,52.792305,71.42207,final
2022-04-01,1,51325,KE019,427.0,25.517565,73.95238,65.64403,144.20686,157.1569,252.30289,38.65313,47.346367,63.021797,final
2022-04-11,1,51325,KE019,427.0,72.99297,71.15941,130.32553,186.73662,203.37704,304.16754,102.40754,70.578865,67.39939,final
2022-04-21,1,51325,KE019,427.0,96.025764,84.53724,194.5363,229.64902,291.23184,372.43936,112.83101,85.03607,78.48462,final
2022-05-01,1,51325,KE019,427.0,18.704918,68.00289,187.72366,223.69952,299.38174,427.72296,32.471203,84.26937,70.34102,final
2022-05-11,1,51325,KE019,427.0,21.868853,59.47049,136.59953,212.01062,312.6534,468.42484,41.6762,65.250046,67.09691,final
2022-05-21,1,51325,KE019,427.0,37.644028,44.92303,78.2178,172.39641,322.9087,501.52005,85.41955,46.910645,64.73755,final
2022-06-01,1,51325,KE019,427.0,9.105387,23.011553,68.61826,127.405075,321.98593,495.3115,50.355606,55.600784,65.35647,final
2022-06-11,1,51325,KE019,427.0,9.592505,17.591335,56.34192,85.52592,323.26697,484.27316,64.593376,67.76172,67.09278,final
2022-06-21,1,51325,KE019,427.0,9.421546,15.58993,28.119438,56.192818,300.8735,458.23825,70.04175,54.12308,66.02941,final
2022-07-01,1,51325,KE019,427.0,13.339579,15.420843,32.35363,48.602108,288.69553,399.70673,89.808136,69.68687,72.56997,final
2022-07-11,1,51325,KE019,427.0,12.15925,15.31413,34.920372,46.3249,227.86183,343.86145,84.469536,77.77973,66.749084,final
2022-07-21,1,51325,KE019,427.0,10.833724,20.081108,36.332554,50.816082,142.66978,279.4053,63.13008,74.05133,51.922302,final
2022-08-01,1,51325,KE019,427.0,18.803278,17.102888,41.79625,52.498127,142.76814,228.50531,107.69306,81.38743,63.282562,final
2022-08-11,1,51325,KE019,427.0,19.142857,17.328728,48.779858,54.512726,140.04214,186.36354,108.12463,90.36699,75.79404,final
2022-08-21,1,51325,KE019,427.0,18.57377,22.460423,56.519905,56.892036,120.971886,163.90094,85.84635,99.39874,74.58329,final
2022-09-01,1,51325,KE019,427.0,32.346603,14.573692,70.06323,54.362843,144.2131,155.46307,190.79999,126.44818,92.98906,final
2022-09-11,1,51325,KE019,427.0,10.80562,13.288603,61.72599,50.322716,145.42622,151.16034,86.42333,120.61229,96.328064,final
2022-09-21,1,51325,KE019,427.0,9.245902,13.700781,52.398125,41.563076,145.25058,149.2712,76.178116,123.269615,97.3938,final
2022-10-01,1,51325,KE019,427.0,21.882904,28.760422,41.934425,55.749805,153.7939,162.61076,79.62846,77.25856,94.739685,final
2022-10-11,1,51325,KE019,427.0,16.484777,37.33669,47.613586,79.79789,158.11943,184.63333,50.747417,62.045868,86.01833,final
2022-10-21,1,51325,KE019,427.0,22.339579,52.245045,60.70726,118.342155,169.62529,216.79727,47.758858,53.27235,78.73193,final
2022-11-01,1,51325,KE019,427.0,83.57143,58.538406,122.39578,148.12013,234.39345,258.2328,139.39825,83.19989,90.94363,final
2022-11-11,1,51325,KE019,427.0,100.74473,57.211945,206.65573,167.99539,315.9953,298.116,169.97496,122.34762,105.8985,final
2022-11-21,1,51325,KE019,427.0,38.395786,47.440826,222.71194,163.19118,335.81732,323.0964,82.751915,135.38876,103.87719,final
2022-12-01,1,51325,KE019,427.0,17.716627,27.59883,156.85715,132.2516,321.18732,336.12155,69.6854,117.92732,95.622025,final
2022-12-11,1,51325,KE019,427.0,13.313817,25.58228,69.42623,100.62193,323.69553,348.41522,59.88375,70.464745,93.00548,final
2022-12-21,1,51325,KE019,427.0,12.227166,25.932163,43.25761,79.11327,326.6768,360.6466,55.693375,57.37217,90.709656,final
2023-01-01,1,51325,KE019,427.0,12.428572,15.759407,37.969555,66.389694,317.22244,346.43607,83.955055,60.190136,91.687355,final
2023-01-11,1,51325,KE019,427.0,10.0538645,19.29477,34.709602,62.209213,310.79153,328.69415,61.963398,59.08357,94.635025,final
2023-01-21,1,51325,KE019,427.0,14.449649,16.265417,36.932087,51.319595,302.9016,292.37277,91.46141,74.45381,103.54063,final
2023-02-01,1,51325,KE019,427.0,3.3793912,12.719282,27.882904,48.27947,222.70961,245.9968,47.289673,61.717777,90.72212,final
2023-02-11,1,51325,KE019,427.0,3.4800937,18.768618,21.309134,47.75332,125.44497,206.9961,35.677692,49.871998,61.531784,final
2023-02-21,1,51325,KE019,427.0,3.0679157,11.827791,9.927401,43.315693,90.117096,171.64575,47.943996,30.895552,53.84624,final
2023-03-01,1,51325,KE019,427.0,10.655738,29.22014,17.203747,59.81655,83.05621,174.48572,45.750072,34.25629,49.06029,final
2023-03-11,1,51325,KE019,427.0,23.355972,28.629663,37.079628,69.6776,93.098366,179.64012,84.31834,56.348396,53.129494,final
2023-03-21,1,51325,KE019,427.0,83.14286,41.624825,117.15457,99.47463,164.01407,194.10991,189.04706,116.922714,84.88481,final
2023-04-01,1,51325,KE019,427.0,68.43326,73.95238,174.9321,144.20686,220.01874,252.30289,93.00956,120.59238,87.45286,final
2023-04-11,1,51325,KE019,427.0,49.007027,71.15941,200.58313,186.73662,258.9719,304.16754,70.91314,107.22163,85.3815,final
2023-04-21,1,51325,KE019,427.0,159.96487,84.53724,277.40515,229.64902,404.48712,372.43936,184.24164,120.35216,108.49084,final
2023-05-01,1,51325,KE019,427.0,50.47307,68.00289,259.44495,223.69952,451.5808,427.72296,75.987495,115.62987,105.51342,final
2023-05-11,1,51325,KE019,427.0,25.510538,59.47049,235.94849,212.01062,473.61124,468.42484,47.324814,111.03073,101.09551,final
2023-05-21,1,51325,KE019,427.0,27.58548,44.92303,103.569084,172.39641,498.12878,501.52005,65.27144,61.2014,99.33048,final
2023-06-01,1,51325,KE019,427.0,18.32787,23.011553,71.42389,127.405075,505.80096,495.3115,83.27946,57.71976,102.096596,final
2023-06-11,1,51325,KE019,427.0,18.637003,17.591335,64.550354,85.52592,501.08194,484.27316,104.628624,76.829216,103.435455,final
2023-06-21,1,51325,KE019,427.0,21.826698,15.58993,58.791573,56.192818,439.7658,458.23825,130.29039,104.24683,96.01232,final
2023-07-01,1,51325,KE019,427.0,12.011709,15.420843,52.47541,48.602108,383.34424,399.70673,83.30562,107.22603,95.956955,final
2023-07-11,1,51325,KE019,427.0,8.19438,15.31413,42.03279,46.3249,342.53162,343.86145,64.95174,91.637375,99.618805,final
2023-07-21,1,51325,KE019,427.0,11.681499,20.081108,31.887589,50.816082,194.24825,279.4053,66.510216,66.08774,70.05785,final
2023-08-01,1,51325,KE019,427.0,12.447307,17.102888,32.323185,52.498127,156.22249,228.50531,78.93678,64.912,69.044464,final
2023-08-11,1,51325,KE019,427.0,8.044497,17.328728,32.1733,54.512726,138.75644,186.36354,58.420242,62.462776,75.12216,final
2023-08-21,1,51325,KE019,427.0,9.690866,22.460423,30.182669,56.892036,120.861824,163.90094,53.49833,56.84523,74.518135,final
2023-09-01,1,51325,KE019,427.0,20.334894,14.573692,38.07026,54.362843,122.86884,155.46307,129.4334,72.554245,79.68739,final
2023-09-11,1,51325,KE019,427.0,15.859485,13.288603,45.885246,50.322716,120.09133,151.16034,114.05729,91.978935,80.104416,final
2023-09-21,1,51325,KE019,427.0,18.227167,13.700781,54.421547,41.563076,116.4918,149.2712,124.20427,127.615166,78.7521,final
2023-10-01,1,51325,KE019,427.0,28.983606,28.760422,63.07026,55.749805,133.4637,162.61076,100.66107,112.05016,82.61027,final
2023-10-11,1,51325,KE019,427.0,49.85246,37.33669,97.06323,79.79789,175.12177,184.63333,129.56247,120.36058,94.98423,final
2023-10-21,1,51325,KE019,427.0,50.12178,52.245045,128.95786,118.342155,213.56206,216.79727,96.290924,108.606705,98.54137,final
2023-11-01,1,51325,KE019,427.0,147.61592,58.538406,247.59016,148.12013,348.73068,258.2328,240.19475,164.96208,134.37941,final
2023-11-11,1,51325,KE019,427.0,70.99063,57.211945,268.72833,167.99539,411.6768,298.116,122.14798,158.22868,137.46446,final
2023-11-21,1,51325,KE019,427.0,90.79157,47.440826,309.39813,163.19118,492.7775,323.0964,182.66603,186.92902,151.71684,final
2023-12-01,1,51325,KE019,427.0,11.9461355,27.59883,173.72833,132.2516,484.38873,336.12155,51.983875,130.21948,143.46461,final
2023-12-11,1,51325,KE019,427.0,28.555035,25.58228,131.29274,100.62193,497.0843,348.41522,109.72052,129.0383,142.0664,final
2023-12-21,1,51325,KE019,427.0,18.278688,25.932163,58.77986,79.11327,497.13583,360.6466,75.25723,75.82616,137.32819,final
2024-01-01,1,51325,KE019,427.0,32.295082,15.759407,79.12881,66.389694,500.4473,346.43607,179.6539,117.844475,143.8234,final
2024-01-11,1,51325,KE019,427.0,65.23185,19.29477,115.80562,62.209213,515.82666,328.69415,289.08218,179.74562,156.07906,final
2024-01-21,1,51325,KE019,427.0,15.765808,16.265417,113.29274,51.319595,481.4707,292.37277,97.650604,210.03833,163.58952,final
2024-02-01,1,51325,KE019,427.0,15.13349,12.719282,96.13115,48.27947,348.98828,245.9968,113.62475,189.8126,141.03299,final
2024-02-11,1,51325,KE019,427.0,11.955503,18.768618,42.8548,47.75332,289.95316,206.9961,71.33567,90.714294,139.13141,final
2024-02-21,1,51325,KE019,427.0,29.852459,11.827791,56.941452,43.315693,229.01405,171.64575,207.1125,128.20152,132.47647,final
2024-03-01,1,51325,KE019,427.0,27.435596,29.22014,69.24356,59.81655,244.50351,174.48572,94.78511,114.54414,139.01022,final
2024-03-11,1,51325,KE019,427.0,11.098361,28.629663,68.38641,69.6776,227.04683,179.64012,47.869534,98.27099,125.675186,final
2024-03-21,1,51325,KE019,427.0,44.346603,41.624825,82.88056,99.47463,253.11475,194.10991,105.837616,84.11665,129.63431,final
2024-04-01,1,51325,KE019,427.0,163.68384,73.95238,219.1288,144.20686,384.5035,252.30289,213.65263,150.21347,151.37938,final
2024-04-11,1,51325,KE019,427.0,166.70493,71.15941,374.73535,186.73662,485.9766,304.16754,225.45464,198.0505,158.80598,final
2024-04-21,1,51325,KE019,427.0,288.04684,84.53724,618.4356,229.64902,758.2576,372.43936,327.29047,265.68857,202.21994,final
2024-05-01,1,51325,KE019,427.0,167.59485,68.00289,622.3466,223.69952,910.719,427.72296,236.42194,274.31042,211.61786,final
2024-05-11,1,51325,KE019,427.0,74.894615,59.47049,530.5363,212.01062,973.6581,468.42484,123.92432,246.77884,206.71878,final
2024-05-21,1,51325,KE019,427.0,97.035126,44.92303,339.5246,172.39641,1040.8407,501.52005,204.38487,194.21172,206.4757,final
2024-06-01,1,51325,KE019,427.0,19.124123,23.011553,191.05386,127.405075,1032.5293,495.3115,86.12205,148.07126,207.37668,final
2024-06-11,1,51325,KE019,427.0,11.590164,17.591335,127.74941,85.52592,1033.0211,484.27316,73.43596,146.64244,212.15575,final
2024-06-21,1,51325,KE019,427.0,12.93911,15.58993,43.653397,56.192818,1001.6136,458.23825,87.12565,79.50835,217.29932,final
2024-07-01,1,51325,KE019,427.0,42.693207,15.420843,67.22248,48.602108,880.6229,399.70673,233.5516,134.73813,218.8308,final
2024-07-11,1,51325,KE019,427.0,15.140515,15.31413,70.772835,46.3249,729.0585,343.86145,99.145355,147.63367,210.41548,final
2024-07-21,1,51325,KE019,427.0,26.084309,20.081108,83.91803,50.816082,467.09604,279.4053,123.93515,159.30539,165.99411,final
2024-08-01,1,51325,KE019,427.0,23.484777,17.102888,64.7096,52.498127,322.98593,228.50531,128.87355,121.23804,140.46187,final
2024-08-11,1,51325,KE019,427.0,15.484777,17.328728,65.05386,54.512726,263.5761,186.36354,91.7418,117.71242,140.34863,final
2024-08-21,1,51325,KE019,427.0,14.039813,22.460423,53.00937,56.892036,180.58078,163.90094,69.33547,93.72671,109.87551,final
2024-09-01,1,51325,KE019,427.0,11.40281,14.573692,40.9274,54.362843,172.85948,155.46307,83.80028,77.36725,110.841385,final
2024-09-11,1,51325,KE019,427.0,13.449649,13.288603,38.892273,50.322716,174.71898,151.16034,100.880585,79.33861,115.08619,final
2024-09-21,1,51325,KE019,427.0,12.831382,13.700781,37.68384,41.563076,174.61124,149.2712,95.351006,91.66886,116.425644,final
2024-10-01,1,51325,KE019,427.0,24.362997,28.760422,50.644028,55.749805,156.28102,162.61076,86.97462,91.5954,96.22354,final
2024-10-11,1,51325,KE019,427.0,30.444965,37.33669,67.63934,79.79789,171.58546,184.63333,83.72163,85.661736,93.11942,final
2024-10-21,1,51325,KE019,427.0,25.651054,52.245045,80.459015,118.342155,171.15222,216.79727,53.54359,69.28614,79.42038,final
2024-11-01,1,51325,KE019,427.0,69.40515,58.538406,125.501175,148.12013,217.0726,258.2328,117.10264,85.22797,84.36358,final
2024-11-11,1,51325,KE019,427.0,74.105385,57.211945,169.16159,167.99539,275.6932,298.116,127.15466,100.67412,92.60257,final
2024-11-21,1,51325,KE019,427.0,93.12178,47.440826,236.63231,163.19118,354.77515,323.0964,187.10951,143.66527,109.65532,final
2024-12-01,1,51325,KE019,427.0,10.398127,27.59883,177.6253,132.2516,353.7705,336.12155,47.23521,133.05878,105.173805,final
2024-12-11,1,51325,KE019,427.0,41.384075,25.58228,144.90398,100.62193,381.70493,348.41522,151.66977,141.92505,109.419426,final
2024-12-21,1,51325,KE019,427.0,15.461358,25.932163,67.24356,79.11327,384.33487,360.6466,66.14913,85.88842,106.478455,final
2025-01-01,1,51325,KE019,427.0,9.894613,15.759407,66.74004,66.389694,369.86652,346.43607,71.74874,100.49076,106.66705,final
2025-01-11,1,51325,KE019,427.0,8.011709,19.29477,33.367683,62.209213,347.4333,328.69415,53.55766,57.086937,105.61566,final
2025-01-21,1,51325,KE019,427.0,54.02576,16.265417,71.93208,51.319595,375.80798,292.37277,277.5669,136.59914,128.05745,final
2025-02-01,1,51325,KE019,427.0,4.962529,12.719282,67.0,48.27947,311.36536,245.9968,56.224228,135.13649,126.04358,final
2025-02-11,1,51325,KE019,427.0,3.8103044,18.768618,62.79859,47.75332,241.07024,206.9961,37.066963,128.52005,116.073,final
2025-02-21,1,51325,KE019,427.0,2.857143,11.827791,11.629976,43.315693,150.80562,171.64575,46.691467,34.419407,88.2023,final
2025-03-01,1,51325,KE019,427.0,40.3185,29.22014,46.985947,59.81655,180.72598,174.48572,132.43225,80.20474,103.47675,final
2025-03-11,1,51325,KE019,427.0,45.3911,28.629663,88.56674,69.6776,184.73302,179.64012,149.84123,125.29426,102.75828,final
2025-03-21,1,51325,KE019,427.0,61.154568,41.624825,146.86417,99.47463,230.42622,194.10991,141.88701,145.35985,118.239334,final
2025-04-01,1,51325,KE019,427.0,127.13115,73.95238,233.67682,144.20686,347.66278,252.30289,167.3555,159.9637,137.06134,final
2025-04-11,1,51325,KE019,427.0,84.16862,71.15941,272.45435,186.73662,423.81967,304.16754,117.08154,144.70598,138.70139,final
2025-04-21,1,51325,KE019,427.0,81.65574,84.53724,292.9555,229.64902,451.44965,372.43936,96.781784,126.97922,120.933235,final
2025-05-01,1,51325,KE019,427.0,86.34426,68.00289,252.16861,223.69952,532.83136,427.72296,125.12417,112.44825,124.29,final
2025-05-11,1,51325,KE019,427.0,51.491802,59.47049,219.4918,212.01062,580.5129,468.42484,87.62428,103.44738,123.67599,final
2025-05-21,1,51325,KE019,427.0,31.777517,44.92303,169.61357,172.39641,609.4332,501.52005,73.66844,98.43129,121.304825,final
2025-06-01,1,51325,KE019,427.0,12.505855,23.011553,95.77517,127.405075,581.6206,495.3115,62.495125,76.11126,117.251076,final
2025-06-11,1,51325,KE019,427.0,22.786884,17.591335,67.07025,85.52592,559.01636,484.27316,122.99798,79.61284,115.276375,final
2025-06-21,1,51325,KE019,427.0,18.25761,15.58993,53.55035,56.192818,516.11945,458.23825,112.95624,95.68173,112.49491,final
2025-07-01,1,51325,KE019,427.0,12.819673,15.420843,53.864166,48.602108,401.80795,399.70673,87.26217,109.81689,100.519196,final
2025-07-11,1,51325,KE019,427.0,13.690866,15.31413,44.76815,46.3249,331.3302,343.86145,92.00919,96.966866,96.40796,final
2025-07-21,1,51325,KE019,427.0,7.903981,20.081108,34.41452,50.816082,257.57846,279.4053,51.449005,70.61499,92.32544,final
2025-08-01,1,51325,KE019,427.0,31.355972,17.102888,52.95082,52.498127,202.59016,228.50531,164.48517,100.787315,88.90169,final
2025-08-11,1,51325,KE019,427.0,37.18267,17.328728,76.44263,54.512726,188.28104,186.36354,188.9166,136.84909,101.002014,final
2025-08-21,1,51325,KE019,427.0,18.932085,22.460423,87.470726,56.892036,175.4356,163.90094,87.151184,149.40651,106.82924,final
2025-09-01,1,51325,KE019,427.0,19.360655,14.573692,75.47541,54.362843,182.29039,155.46307,124.45611,135.56529,116.71869,final
2025-09-11,1,51325,KE019,427.0,24.412178,13.288603,62.704918,50.322716,183.91571,151.16034,160.82243,122.38177,120.97547,final
2025-09-21,1,51325,KE019,427.0,16.023418,13.700781,59.796253,41.563076,181.6815,149.2712,112.42,139.158,121.00866,final
2025-10-01,1,51325,KE019,427.0,62.761124,28.760422,103.19672,55.749805,231.62296,162.61076,200.71173,178.10216,141.17407,final
2025-10-11,1,51325,KE019,427.0,19.48712,37.33669,98.27167,79.79789,237.41922,184.63333,57.839005,121.78565,127.83576,final
2025-10-21,1,51325,KE019,427.0,98.491806,52.245045,180.74005,118.342155,328.00702,216.79727,180.78735,150.58928,150.14027,final
2025-11-01,1,51325,KE019,427.0,27.203747,58.538406,145.18268,148.12013,323.8548,258.2328,50.68391,98.081604,124.929276,final
2025-11-11,1,51325,KE019,427.0,26.199062,57.211945,151.89462,167.99539,312.8712,298.116,50.14963,90.69295,104.86784,final
2025-11-21,1,51325,KE019,427.0,17.23185,47.440826,70.63466,163.19118,311.17096,323.0964,42.394165,44.969456,96.365265,final
2025-12-01,1,51325,KE019,427.0,12.807962,27.59883,56.238876,132.2516,304.61826,336.12155,54.62761,44.61797,90.76479,final
2025-12-11,1,51325,KE019,427.0,25.723654,25.58228,55.763466,100.62193,305.92975,348.41522,100.46228,57.529213,87.97859,final
2025-12-21,1,51325,KE019,427.0,83.36768,25.932163,121.8993,79.11327,373.27402,360.6466,285.6822,150.86716,103.453445,final
2026-01-01,1,51325,KE019,427.0,3.70726,15.759407,112.7986,66.389694,314.22012,346.43607,41.943684,165.00786,90.83305,final
2026-01-11,1,51325,KE019,427.0,5.0491805,19.29477,92.12412,62.209213,299.7822,328.69415,41.36356,144.51013,91.33579,final
2026-01-21,1,51325,KE019,427.0,7.583138,16.265417,16.339579,51.319595,208.87355,292.37277,59.171837,37.89015,71.92103,final
2026-02-01,1,51325,KE019,427.0,6.3934426,12.719282,19.02576,48.27947,188.06325,245.9968,64.29968,45.09384,76.91861,prelim
2026-02-11,1,51325,KE019,427.0,23.47541,18.768618,37.451992,47.75332,185.3396,206.9961,119.80254,80.47265,89.784485,prelim
2026-02-21,1,51325,KE019,427.0,74.84778,11.827791,104.71663,43.315693,242.95554,171.64575,474.49945,227.0828,140.3688,forecast
2026-03-01,1,51325,KE019,427.0,70.199066,29.22014,168.52225,59.81655,300.34662,174.48572,219.7509,267.71286,170.12308,forecast
2022-01-01,1,51326,KE004,2683.0,2.174059,7.4911294,145.60603,59.5509,259.84534,261.0552,57.43323,233.31358,99.54526,final
2022-01-11,1,51326,KE004,2683.0,4.251584,6.561026,107.10846,37.986458,256.363,251.001,80.0239,260.79947,102.09452,final
2022-01-21,1,51326,KE004,2683.0,5.927693,5.193676,12.353336,19.24583,253.72493,231.2925,107.20071,71.57246,109.49349,final
2022-02-01,1,51326,KE004,2683.0,3.477078,2.8149958,13.656355,14.569698,248.61497,192.68275,108.47194,95.33287,128.29393,final
2022-02-11,1,51326,KE004,2683.0,4.831532,3.856218,14.236303,11.86489,239.63249,153.65451,111.01274,114.06123,154.19196,final
2022-02-21,1,51326,KE004,2683.0,5.762579,3.9475214,14.071189,10.618735,209.49644,116.72285,120.28559,122.104576,176.21707,final
2022-03-01,1,51326,KE004,2683.0,4.6884084,16.674295,15.282518,24.478035,174.5449,98.59863,44.69999,68.80553,173.30818,final
2022-03-11,1,51326,KE004,2683.0,3.9109206,18.846241,14.361908,39.46806,135.70668,89.319405,37.36824,43.541157,149.18106,final
2022-03-21,1,51326,KE004,2683.0,11.913529,27.05182,20.51286,62.572357,46.93738,92.43692,52.769325,37.756355,53.303593,final
2022-04-01,1,51326,KE004,2683.0,13.450615,37.758926,29.275064,83.65699,58.213936,122.70472,43.150322,38.660305,49.500076,final
2022-04-11,1,51326,KE004,2683.0,33.176296,31.903492,58.54044,96.71424,87.13866,148.04718,103.44901,62.46956,60.202778,final
2022-04-21,1,51326,KE004,2683.0,26.790533,30.68001,73.41744,100.34243,108.001495,173.53352,89.09901,74.440506,63.294273,final
2022-05-01,1,51326,KE004,2683.0,50.754753,36.091488,110.72158,98.67499,155.27917,206.81001,135.68443,111.61958,75.671196,final
2022-05-11,1,51326,KE004,2683.0,11.688409,27.098808,89.233696,93.87031,162.13605,230.0526,51.99074,95.31041,71.105804,final
2022-05-21,1,51326,KE004,2683.0,11.1967945,29.28601,73.63995,92.47631,167.57027,255.3911,47.240242,80.675964,66.27348,final
2022-06-01,1,51326,KE004,2683.0,15.071189,13.345248,37.956394,69.730064,177.95303,252.06204,109.408104,57.482075,71.17077,final
2022-06-11,1,51326,KE004,2683.0,9.852404,11.749894,36.120384,54.381153,183.89452,244.9657,88.67163,69.24821,75.56818,final
2022-06-21,1,51326,KE004,2683.0,13.833395,14.324338,38.75699,39.41948,185.81438,232.23822,97.459465,98.50856,80.43155,final
2022-07-01,1,51326,KE004,2683.0,12.533359,8.550131,36.21916,34.624363,184.89711,203.02942,129.39624,104.02478,91.283775,final
2022-07-11,1,51326,KE004,2683.0,16.566902,8.8286495,42.933655,31.70312,168.28772,179.95457,155.95813,130.59831,93.69204,final
2022-07-21,1,51326,KE004,2683.0,17.639582,10.917269,46.739845,28.29605,159.13678,160.19183,142.23282,155.39334,99.36132,final
2022-08-01,1,51326,KE004,2683.0,7.420425,8.00938,41.626907,27.755299,115.80246,132.10973,95.47284,142.34921,88.106415,final
2022-08-11,1,51326,KE004,2683.0,6.7704062,7.6217046,31.830414,26.548353,110.88446,112.63262,93.25529,116.742744,98.513885,final
2022-08-21,1,51326,KE004,2683.0,8.1222515,9.042502,22.313084,24.673586,107.80992,92.389114,93.44667,92.045105,115.83422,final
2022-09-01,1,51326,KE004,2683.0,6.5806932,7.755895,21.47335,24.420101,99.31943,86.79976,90.78699,89.98389,113.638016,final
2022-09-11,1,51326,KE004,2683.0,6.4181886,8.337434,21.121134,25.13583,95.88521,83.3873,85.61008,86.678,114.13994,final
2022-09-21,1,51326,KE004,2683.0,6.620574,8.66048,19.619457,24.753807,88.672386,77.72344,85.0671,82.74389,113.2356,final
2022-10-01,1,51326,KE004,2683.0,7.885576,13.561225,20.92434,30.559137,84.02459,82.734535,69.42201,72.90486,101.47041,final
2022-10-11,1,51326,KE004,2683.0,5.5475216,16.88186,20.05367,39.103565,73.005226,90.78775,48.202126,56.80645,81.435486,final
2022-10-21,1,51326,KE004,2683.0,10.223258,26.599144,23.656357,57.04223,65.5889,106.46963,48.176174,46.18847,63.32568,final
2022-11-01,1,51326,KE004,2683.0,29.204622,39.46822,44.975403,82.94923,87.373085,137.92847,76.91924,56.823013,64.62889,final
2022-11-11,1,51326,KE004,2683.0,47.819977,42.959385,87.247856,109.02675,128.42267,173.26614,110.1348,80.90019,74.84465,final
2022-11-21,1,51326,KE004,2683.0,36.458817,40.840588,113.48341,123.268196,156.75923,205.06422,90.441284,92.37163,77.004654,final
2022-12-01,1,51326,KE004,2683.0,17.261648,36.461548,101.54044,120.26152,167.44017,233.76988,53.692276,85.05441,72.22024,final
2022-12-11,1,51326,KE004,2683.0,13.925829,29.63234,67.64629,106.93448,174.94781,255.06479,54.64785,64.900734,69.19346,final
2022-12-21,1,51326,KE004,2683.0,14.407753,20.622623,45.59523,86.716515,182.73499,267.02695,75.7446,55.164795,69.01338,final
2023-01-01,1,51326,KE004,2683.0,6.678345,7.4911294,35.01193,59.5509,181.52777,261.0552,93.49311,61.98508,70.10867,final
2023-01-11,1,51326,KE004,2683.0,2.015654,6.561026,23.101751,37.986458,177.99591,251.001,60.683666,65.3735,71.4825,final
2023-01-21,1,51326,KE004,2683.0,4.180395,5.193676,12.874394,19.24583,171.95303,231.2925,90.05971,73.72152,74.88728,final
2023-02-01,1,51326,KE004,2683.0,1.36899,2.8149958,7.565039,14.569698,144.1174,192.68275,81.49704,64.206604,75.43268,final
2023-02-11,1,51326,KE004,2683.0,1.4107343,3.856218,6.9601192,11.86489,97.70817,153.65451,72.38681,70.91726,64.737,final
2023-02-21,1,51326,KE004,2683.0,1.7800969,3.9475214,4.559821,10.618735,63.02945,116.72285,75.77626,61.207397,55.88881,final
2023-03-01,1,51326,KE004,2683.0,4.8136415,16.674295,8.004473,24.478035,50.58144,98.59863,45.27779,44.115807,53.65075,final
2023-03-11,1,51326,KE004,2683.0,11.060007,18.846241,17.653746,39.46806,47.715614,89.319405,67.34817,50.94386,55.89053,final
2023-03-21,1,51326,KE004,2683.0,31.428997,27.05182,47.302647,62.572357,64.73686,92.43692,113.65657,77.40243,71.57129,final
2023-04-01,1,51326,KE004,2683.0,32.938503,37.758926,75.427505,83.65699,90.997025,122.70472,88.72651,90.71761,75.17108,final
2023-04-11,1,51326,KE004,2683.0,44.868805,31.903492,109.236305,96.71424,133.85017,148.04718,135.13303,112.31103,90.72377,final
2023-04-21,1,51326,KE004,2683.0,149.22102,30.68001,227.02834,100.34243,278.8908,173.53352,432.2337,220.26105,159.0126,final
2023-05-01,1,51326,KE004,2683.0,17.268356,36.091488,211.35818,98.67499,294.79016,206.81001,54.19214,208.6889,141.5373,final
2023-05-11,1,51326,KE004,2683.0,10.6776,27.098808,177.16698,93.87031,304.05707,230.0526,48.841686,184.24841,131.48422,final
2023-05-21,1,51326,KE004,2683.0,21.827059,29.28601,49.773018,92.47631,324.10403,255.3911,78.24491,56.191105,126.38834,final
2023-06-01,1,51326,KE004,2683.0,13.623183,13.345248,46.127842,69.730064,332.91354,252.06204,101.51502,68.416695,131.45213,final
2023-06-11,1,51326,KE004,2683.0,9.585166,11.749894,45.035408,54.381153,331.43872,244.9657,87.07617,84.26143,134.59395,final
2023-06-21,1,51326,KE004,2683.0,12.515841,14.324338,35.72419,39.41948,312.52554,232.23822,90.64136,91.68092,133.8425,final
2023-07-01,1,51326,KE004,2683.0,12.926202,8.550131,35.027206,34.624363,292.51324,203.02942,132.29541,101.016655,143.01498,final
